id,lat_wc,lon_wc,display_name_wc,zone_wc,lines_wc,rail_wc,name_wc,lon_tfl,lat_tfl,name_tfl,name,x_do,y_do,lat,lon,zone_do
351,,,,,,,,,,,Wanstead Park,540592,185600,51.551778074703,0.026404363778733,3
276,51.5043,-0.0558,NULL,2,1,0,Wapping,-0.055846250896648,51.5042682834818,Wapping Station,Wapping,535030,180170,51.504340322706,-0.055846408737992,2
277,51.5247,-0.1384,Warren<br />Street,1,2,0,Warren Street,-0.138272313383213,51.524511517548,Warren Street Station,Warren Street,529253,182272,51.524580005085,-0.13826391949985,1
278,51.5235,-0.1835,Warwick<br />Avenue,2,1,0,Warwick Avenue,-0.183678270688915,51.5232725227461,Warwick Avenue Station,Warwick Avenue,526158,182030,51.523104457076,-0.18293888140664,2
279,51.5036,-0.1143,NULL,1,4,1,Waterloo,-0.114069435807659,51.5035022071737,Waterloo Station,Waterloo,531050,179933,51.503146653078,-0.11324484659974,1
280,51.6573,-0.4177,NULL,8,1,0,Watford,-0.417280631945958,51.6574209719065,Watford Station,Watford,509579,196610,51.657605146891,-0.41725555293253,7
352,,,,,,,,,,,Watford High Street,511360,196098,51.652653752213,-0.39168227690127,8
353,,,,,,,,,,,Watford Junction,511023,197340,51.663883061474,-0.39615750118974,
281,51.5519,-0.2963,Wembley<br />Central,4,1,1,Wembley Central,-0.296859445373196,51.552329965978,Wembley Central Station,Wembley Central,518214,185039,51.551864816194,-0.29637790641578,4
282,51.5635,-0.2795,Wembley<br />Park,4,2,0,Wembley Park,-0.279251008726512,51.5632604839551,Wembley Park Station,Wembley Park,519373,186341,51.563322491915,-0.27922812839087,4
286,51.518,-0.2809,West<br />Acton,3,1,0,West Acton,-0.280993289991878,51.5178605861879,West Acton Station,West Acton,519394,181273,51.517770184208,-0.28064276561988,3
287,51.4872,-0.1953,West<br />Brompton,2,1,1,West Brompton,-0.195540834373957,51.4872569500067,West Brompton Station,West Brompton,525383,178030,51.487328938205,-0.19552441152812,2
354,,,,,,,,,,,West Croydon,532188,166098,51.378552186111,-0.1020199266263,5
288,51.6095,-0.1883,West<br />Finchley,4,1,0,West Finchley,-0.188468869728233,51.6094857097726,West Finchley Station,West Finchley,525507,191601,51.609262750488,-0.1889026706526,4
289,51.5287,0.0056,West<br />Ham,3,3,1,West Ham,0.005039507096672,51.5281817729418,West Ham Station,West Ham,539202,182974,51.52852551818,0.005331807258675,3
290,51.5469,-0.1906,West<br />Hampstead,2,1,1,West Hampstead,-0.190749850256434,51.5467019790949,West Hampstead Station,West Hampstead,525524,184726,51.547474356007,-0.19111216622603,2
291,51.5795,-0.3533,West<br />Harrow,5,1,0,West Harrow,-0.352920630985434,51.5797781937093,West Harrow Station,West Harrow,514163,187957,51.578924280955,-0.35383226807134,5
292,51.507,-0.0203,West<br />India<br />Quay,2,1,0,West India Quay,-0.020148081137072,51.5066384393279,West India Quay Station,West India Quay,537471,180505,51.506762659668,-0.020568040587805,2
293,51.4907,-0.2065,West<br />Kensington,2,1,0,West Kensington,-0.206477114705301,51.4904916857321,West Kensington Station,West Kensington,524635,178321,51.490109387233,-0.20618929345907,2
294,51.5696,-0.4376,West<br />Ruislip,6,1,1,West Ruislip,-0.437886436759924,51.5695288629204,West Ruislip Station,West Ruislip,508364,186791,51.569587924657,-0.43784571956141,6
304,51.5027,0.0226,West<br />Silvertown,3,1,0,West Silvertown,,,,West Silvertown,540455,180155,51.502884431544,0.022260451989289,3
283,51.521,-0.2011,Westbourne<br />Park,2,1,0,Westbourne Park,-0.200883771467904,51.520920849526,Westbourne Park Station,Westbourne Park,524920,181764,51.520988865484,-0.20086810419124,2
284,51.5097,-0.0265,NULL,2,1,0,Westferry,-0.025791956499848,51.5094317823353,Westferry Station,Westferry,537064,180814,51.509638150617,-0.026308729670621,2
285,51.501,-0.1254,NULL,1,3,0,Westminster,-0.124818265200699,51.5010845834465,Westminster Station,Westminster,530240,179718,51.501401606172,-0.12498767440679,1
296,51.512,-0.2239,White<br />City,2,1,0,White City,-0.224254319227985,51.511978113587,White City Station,White City,523296,180750,51.512232464701,-0.22461752326457,2
295,51.5194,-0.0612,NULL,2,3,0,Whitechapel,-0.05998498296226,51.5194552468908,Whitechapel Station,Whitechapel,534738,181859,51.519587792346,-0.059406074587337,2
297,51.5492,-0.2215,Willesden<br />Green,2.5,1,0,Willesden Green,-0.222410152080799,51.549308888248,Willesden Green Station,Willesden Green,523350,184884,51.549373313232,-0.22239318421442,"2,3"
298,51.5326,-0.2478,Willesden<br />Junction,3,1,1,Willesden Junction,-0.244288894517035,51.5321914971036,Willesden Junction Station,Willesden Junction,521905,182942,51.532233992929,-0.2438947288224,3
299,51.4214,-0.2064,NULL,3,1,1,Wimbledon,-0.206381586903592,51.4213837195318,Wimbledon Station,Wimbledon,524791,170647,51.421107869794,-0.20664845638008,3
300,51.4343,-0.1992,Wimbledon<br />Park,3,1,0,Wimbledon Park,-0.199595272173123,51.4344641860254,Wimbledon Park Station,Wimbledon Park,525274,172158,51.434580976538,-0.19917189150183,3
303,51.5975,-0.1097,Wood<br />Green,3,1,0,Wood Green,-0.109626380548446,51.5974760313084,Wood Green Station,Wood Green,531038,190427,51.597453741251,-0.10951215426353,3
355,,,,,,,,,,,Wood Lane,523314,180464,51.509658221839,-0.2244582012666,2
301,51.607,0.0341,NULL,4,1,0,Woodford,0.034037144154079,51.607033365181,Woodford Station,Woodford,540952,191778,51.607201839663,0.034070640659794,4
356,,,,,,,,,,,Woodgrange Park,541861,185332,51.549052529247,0.044586916011772,"3,4"
302,51.6179,-0.1856,Woodside<br />Park,4,1,0,Woodside Park,-0.185421027508839,51.6178114073829,Woodside Park Station,Woodside Park,525725,192564,51.617868422141,-0.185411063095,4
357,,,,,,,,,,,Woolwich Arsenal,543754,178803,51.489907107526,0.069208307647642,4
